listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
1829287,TrÃ¨s beau deux piÃ¨ces Paris 11Ã¨me prÃ¨s de Bastille,9553492,21-10-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86038,2.38526,Entire apartment,Entire place,2,1,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Bathtub', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Room-darkening shades', 'Paid parking off premises', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Elevator']",93,30,1125,94,10,9,10,10,10,9,f
2108201,Charmant appartement Ã  Belleville,10747999,21-12-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87342,2.38185,Entire apartment,Entire place,2,1,"['Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Hot water', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",60,2,1125,94,10,9,10,10,10,9,f
2236227,Duplex close to Arc de Triomphe,11416823,18-01-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87984,2.28645,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",106,3,1125,95,10,10,10,10,10,9,f
2882679,Appt for 2 near Eiffel Twr,14732640,25-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84435,2.29339,Entire apartment,Entire place,2,1,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Lockbox', 'TV', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Cable TV', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm']",47,4,1125,94,10,10,10,10,10,9,f
2909384,appartement centre Sopi Montmartre,13038369,11-03-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.8733,2.33496,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Indoor fireplace', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Elevator', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'Cable TV']",140,4,1125,90,10,9,10,10,10,9,f
3223492,Nice flat in the heart of Paris,16123736,29-05-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87154,2.36281,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",60,3,1125,95,10,9,10,10,10,9,f
3463205,Nice and furnished apartment PARIS,2748509,26-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83067,2.32276,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Washer', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Cable TV']",59,2,1125,100,10,10,10,10,10,9,f
3538820,Latin Quarter (historic center) - Charming flat,17815149,08-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84615,2.35065,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Free street parking', 'Shampoo', 'Dishes and silverware', 'Cooking basics', 'Heating', 'Kitchen', 'Essentials', 'Bathtub', 'Hot water', 'Hangers', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Refrigerator', 'Microwave', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",67,5,1125,90,10,9,10,10,10,9,f
3574077,Beautiful 30m2 studio in old courtyard - Bastille,13022778,11-03-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.85149,2.37144,Entire apartment,Entire place,2,1,"['Pocket wifi', 'Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Shampoo', 'Cleaning before checkout', 'Carbon monoxide alarm']",70,4,1125,94,10,9,10,10,10,9,f
4036619,Charming flat (5min walk/Eiffel T.),17213062,24-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.85223,2.29266,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Indoor fireplace', 'Kitchen', 'Essentials', 'Washer', 'Wifi', 'Elevator', 'Long term stays allowed']",120,3,1125,93,10,10,10,10,10,9,f
4141009,Apartment of a pianist - Opera Garnier area,14324274,15-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87436,2.34094,Entire apartment,Entire place,2,1,"['Pocket wifi', 'Dishwasher', 'Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Lockbox', 'Iron', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Paid parking off premises', 'Shampoo', 'Bed linens', 'Carbon monoxide alarm']",71,4,1125,95,10,9,10,10,10,9,f
4668393,Charmant 2 piÃ¨ces quartier latin,24151962,25-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.85336,2.34456,Entire apartment,Entire place,2,1,"['Cooking basics', 'Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dishwasher', 'Coffee maker', 'Hot water', 'Hangers', 'Smoke alarm', 'Oven', 'Wifi', 'Dishes and silverware', 'Refrigerator', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",100,3,1125,95,10,10,10,10,10,9,f
4731594,Quiet and cosy apartment in Montorgueil District,16749455,13-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86515,2.34892,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Carbon monoxide alarm', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",100,2,1125,95,10,10,10,10,10,9,f
4755502,Cosy flat ideal for couples,10691475,18-12-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.87061,2.37365,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Dryer', 'Wifi', 'Long term stays allowed']",50,1,1125,100,10,10,10,10,10,9,f
5217051,Bright two-rooms appartment near Bastille,26991429,31-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84659,2.38415,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Shampoo', 'Cooking basics', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hot water', 'Hangers', 'Wifi', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",75,7,1125,91,10,9,10,10,10,9,f
5431201,Below the canal's roof,25577223,04-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87396,2.36376,Entire apartment,Entire place,2,1,"['Heating', 'Kitchen', 'Essentials', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",65,3,1125,96,10,10,10,10,10,9,f
5474711,Charming Apartment Paris Oberkampf,8889790,17-09-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86439,2.37854,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Washer', 'Hangers', 'Wifi', 'Long term stays allowed']",90,3,1125,96,10,10,10,10,10,9,f
6027620,Nice,8294893,21-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.83655,2.35018,Entire apartment,Entire place,2,1,"['Pocket wifi', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Indoor fireplace', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Washer', 'Cooking basics', 'Cable TV', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm', 'Elevator']",86,3,1125,94,10,8,10,10,10,9,f
6335075,Montmartre Charming One Bedroom,3560157,13-09-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88631,2.3444,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Cable TV']",65,4,1125,100,10,10,10,10,10,9,f
6390103,Cosy flat in the heart of Paris 11,30824371,08-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85809,2.37719,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Wifi', 'Long term stays allowed', 'Cable TV']",65,2,1125,100,10,10,10,10,10,9,f
6421866,Charming flat in the city center,3471729,04-09-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.876,2.34277,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",88,2,1125,92,10,10,10,10,10,9,f
6828903,ARC DE TRIOMPHE/CHAMPS ELYSEES 40m2,17755283,07-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87609,2.28915,Entire apartment,Entire place,2,1,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'TV', 'Iron', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Shampoo', 'Extra pillows and blankets', 'Bed linens']",131,5,1125,94,10,9,10,10,10,9,f
6877487,9min from Montmartre Walk,23283056,03-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89214,2.3449,Entire apartment,Entire place,2,1,"['Shampoo', 'First aid kit', 'Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Long term stays allowed', 'Cable TV']",70,2,1125,90,10,10,10,10,10,9,f
6908064,Cosy flat in perfect location,22356214,10-10-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86727,2.35259,Entire apartment,Entire place,2,1,"['Shampoo', 'Extra pillows and blankets', 'Heating', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Bed linens', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",48,5,1125,93,10,9,10,10,10,9,f
7104803,52 mÂ² apt Paris Centre- Montorgueil,7144086,27-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.8682,2.34243,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Cable TV']",89,1,1125,95,10,10,10,10,10,9,f
7141704,"Charming Studio, Ternes/Etoile",8349015,23-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87719,2.28742,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",69,2,1125,92,10,9,10,10,10,9,f
7169762,Quiet and cosy flat near Beaubourg,31659813,21-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86355,2.35421,Entire apartment,Entire place,2,1,"['Shampoo', 'First aid kit', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Breakfast', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",70,2,1125,98,10,10,10,10,10,9,f
7175367,å·´é»Žåä¸€åŒºä¸€å±…å®¤å…¬å¯“å¤§åŽ¨æˆ¿å«ç”Ÿé—´ä¸Žé˜³å°,37582862,05-07-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86928,2.38107,Entire apartment,Entire place,2,1,"['Shampoo', 'Hot tub', 'Heating', 'Kitchen', 'Washer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed']",30,1,1125,90,10,7,10,10,10,9,f
7354137,Charmant appartement - Montparnasse,27687858,13-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84485,2.30982,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Washer', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",75,3,1125,96,10,9,10,10,10,9,f
7628898,Havre de paix Ã  Montmartre,40020033,30-07-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89023,2.3413,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Wifi', 'Long term stays allowed']",60,3,1125,96,10,10,10,10,10,9,f
7631602,Chouette Appartement  !,7419573,11-07-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88571,2.31059,Entire apartment,Entire place,2,1,"['Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Carbon monoxide alarm', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",50,4,1125,95,10,10,10,10,10,9,f
7824430,Bel Appartement Ã  Oberkampf,29120014,10-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86529,2.36837,Entire apartment,Entire place,2,1,"['Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Bed linens', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Long term stays allowed']",68,2,1125,92,10,8,10,10,10,9,f
7897731,Bel appartement lumineux 65m2 / Charming flat 65sq,17156179,23-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83594,2.28194,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Hangers', 'Smoke alarm', 'Free parking on premises', 'Wifi', 'Elevator', 'Long term stays allowed']",100,2,1125,98,10,9,10,10,10,9,f
8184303,"TRES BEL APPARTEMENT, PLEIN CENTRE",34465971,28-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86628,2.34271,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed']",100,3,1125,100,10,10,10,10,10,9,f
8515650,Cosy studio near the Luxembourg,6895956,13-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.84074,2.33247,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Coffee maker', 'Carbon monoxide alarm', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Fire extinguisher', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",70,4,1125,93,10,9,10,10,10,9,f
9075416,Lovely Studio in Paris center,47106009,21-10-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84565,2.34473,Entire apartment,Entire place,2,1,"['Shampoo', 'Patio or balcony', 'Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Stove', 'Refrigerator', 'Microwave', 'Hangers', 'Smoke alarm', 'Keypad', 'Wifi', 'Cooking basics', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",58,4,1125,91,10,9,10,10,10,9,f
9172055,Central lofty studio w.rooftop view,47732026,29-10-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83052,2.33068,Entire apartment,Entire place,2,1,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Paid parking off premises', 'Shampoo', 'Bed linens']",72,4,1125,97,10,10,10,10,10,9,f
9270305,Cosy Apt South Montmartre/Pigalle,3256860,14-08-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87785,2.34288,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Kitchen', 'Essentials', 'Wifi', 'Long term stays allowed']",60,3,1125,88,10,8,10,10,10,9,f
9703643,Paris & its wonders,34900472,03-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86612,2.36074,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Cable TV']",85,1,1125,96,10,9,10,10,10,9,f
10735203,"Charmant et cosy, au coeur de Paris !",54939138,17-01-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88036,2.34857,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Kitchen', 'Essentials', 'Washer', 'Hot water', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",65,1,1125,96,10,10,10,10,10,9,f
11015768,Design & bright flat PÃ¨re Lachaise,57154253,02-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86153,2.38836,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Carbon monoxide alarm', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",90,6,1125,95,10,9,10,10,10,9,f
11050044,Cosy & charm studio Canal St Martin,9902311,09-11-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87364,2.36595,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",49,1,1125,100,10,8,10,10,10,9,f
11118690,2 room / terrace flat Paris Nation,36981589,28-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85368,2.39914,Entire apartment,Entire place,2,1,"['Cooking basics', 'Patio or balcony', 'Fire extinguisher', 'Heating', 'Iron', 'Kitchen', 'Essentials', 'Coffee maker', 'Washer', 'Stove', 'Refrigerator', 'Cleaning before checkout', 'Hair dryer', 'Hangers', 'Oven', 'Wifi', 'Dishes and silverware', 'Smoke alarm', 'Long term stays allowed', 'Dedicated workspace']",70,2,1125,88,10,10,10,10,10,9,f
11217315,Large and cosy studio-Near Bastille,30292346,30-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85175,2.37654,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Breakfast', 'Hot water', 'Hangers', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",70,2,1125,93,10,9,10,10,10,9,f
11361017,Cosy apartment Montmartre Lepic,9848212,06-11-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88628,2.33348,Entire apartment,Entire place,2,1,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Ethernet connection', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Cooking basics', 'Shampoo', 'Extra pillows and blankets', 'Bed linens']",60,4,1125,94,10,9,10,10,10,9,f
11382360,Lovelyflat: Paris Expo/Eiffel Tower,59690114,21-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83649,2.28504,Entire apartment,Entire place,2,1,"['Shampoo', 'First aid kit', 'Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Carbon monoxide alarm', 'Stove', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed']",68,2,1125,92,10,9,10,10,10,9,f
11629554,Bright & Quiet flat central Paris Tuileries-Louvre,61618283,05-03-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Louvre,,Paris,48.86463,2.33027,Entire apartment,Entire place,2,1,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'TV', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Private entrance', 'Heating', 'Kitchen', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Paid parking off premises', 'Bed linens']",140,3,1125,97,10,10,10,10,10,9,f
11714457,Cosy and quiet flat in the center of Paris,62279069,09-03-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86906,2.34499,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Shampoo', 'Dedicated workspace', 'Heating', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Air conditioning', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'High chair', 'Host greets you']",100,2,1125,89,10,9,10,10,10,9,f
